index	ID	商品分类	数量	成本	销售
12914	4712269112009	761112	1	590	765
12915	4712269112306	761112	1	451	585
12916	4712269112337	761112	1	416	486
12917	4712269112481	761112	1	451	527
12918	4712269112542	761112	1	549	711
12919	4712275000017	110412	1	37	48
12920	4712275000055	110412	1	37	48
12921	4712277610023	100414	1	58	75
12922	4712277610061	100414	1	58	75
12923	4712277610108	100414	1	101	132
12924	4712277820187	100211	1	55	68
12925	4712277820255	100211	1	55	72
12926	4712277820286	100212	1	60	79
12927	4712277820637	100210	1	50	59
12928	4712277820682	100210	1	54	78
12929	4712277850016	100212	2	130	164
12930	4712277880198	100424	1	100	129
12931	4712277880266	100424	1	100	129
12932	4712277888316	100431	1	90	105
12933	4712277888613	100431	2	202	264
12934	4712277888620	100416	1	101	132
12935	4712277888705	100431	1	64	84
12936	4712277888866	100407	2	140	158
12937	4712278881132	110407	1	36	45
12938	4712278882115	110407	1	36	45
12939	4712278882139	110406	1	36	45
12940	4712278882153	110406	2	40	52
12941	4712278882177	110403	1	33	45
12942	4712278882184	110410	1	33	43
12943	4712278883129	110407	1	32	40
12944	4712278884119	110404	3	54	69
12945	4712278884133	110408	1	40	50
12946	4712278884157	110404	1	18	23
12947	4712278884164	110404	1	18	23
12948	4712278884232	110408	1	47	60
12949	4712278884263	110407	1	33	42
12950	4712278884287	110404	1	18	23
12951	4712284993348	100607	3	207	228
12952	4712284999159	100608	1	227	284
12953	4712287000753	100322	1	280	299
12954	4712288000806	760750	4	140	256
12955	4712290030617	100301	1	74	94
12956	4712290161014	100301	1	85	99
12957	4712290161021	100301	1	77	99
12958	4712290161038	100301	1	85	99
12959	4712290161076	100301	1	77	99
12960	4712290409116	100301	1	52	75
12961	4712290410020	100301	1	65	89
12962	4712290412024	100301	1	73	95
12963	4712290414028	100301	1	73	95
12964	4712290522099	100322	1	86	119
12965	4712290524093	100322	1	86	119
12966	4712290525090	100322	1	86	119
12967	4712290600186	100301	1	36	49
12968	4712290600254	100301	1	36	44
12969	4712290600346	100301	1	36	49
12970	4712290600490	100301	2	72	94
12971	4712292001806	570212	1	94	139
12972	4712292033852	570310	1	94	139
12973	4712292061503	570108	2	144	218
12974	4712292091807	570310	1	94	139
12975	4712292104200	570414	1	231	335
12976	4712292120019	570401	1	303	449
12977	4712292120026	570401	1	303	439
12978	4712292160305	570212	1	288	420
12979	4712292190012	570402	1	432	629
12980	4712292220016	570103	1	105	149
12981	4712292220023	570103	2	210	298
12982	4712292220030	570103	1	105	149
12983	4712292220054	570103	2	210	298
12984	4712292230015	570402	1	231	335
12985	4712292230022	570401	1	220	325
12986	4712292230060	570402	1	231	335
12987	4712292230619	570311	1	189	275
12988	4712292250037	570404	1	253	347
12989	4712292260067	570106	1	212	309
12990	4712292260081	570403	1	212	309
12991	4712292260098	570106	1	212	309
12992	4712292270011	570102	1	105	134
12993	4712292270035	570102	2	204	298
12994	4712292270059	570102	2	204	298
12995	4712292300053	570407	1	605	792
12996	4712292500309	560322	1	91	139
12997	4712292633366	570301	1	104	155
12998	4712292830529	570206	1	89	135
12999	4712292830604	570206	1	89	135
13000	4712292965580	570102	3	126	195
13001	4712295600037	130305	1	35	46
13002	4712295600068	130305	1	36	46
13003	4712295600082	130305	2	70	92
13004	4712295600389	130305	1	49	59
13005	4712295601256	130305	1	40	52
13006	4712295601331	130305	1	32	40
13007	4712295602116	130305	1	34	49
13008	4712295602123	130305	2	76	70
13009	4712295602130	130305	2	50	72
13010	4712297010728	730103	1	18	25
13011	4712297010742	730103	1	24	32
13012	4712297011336	730145	1	53	70
13013	4712297032201	730302	1	81	110
13014	4712297100788	730204	1	21	29
13015	4712297100795	730204	1	48	72
13016	4712297100801	730204	1	21	29
13017	4712297100818	730204	1	20	29
13018	4712297100825	730204	1	21	29
13019	4712297100849	730204	1	20	29
13020	4712297100863	730204	1	21	28
13021	4712297113108	730105	1	46	62
13022	4712297113610	730206	1	122	160
13023	4712297115508	730104	1	97	136
13024	4712297117205	730104	1	142	189
13025	4712297120106	730104	1	25	35
13026	4712297120113	730104	1	39	55
13027	4712297123602	730104	1	92	120
13028	4712297124104	730104	1	25	35
13029	4712297124128	730104	1	26	37
13030	4712297124142	730104	1	29	42
13031	4712297124173	730104	1	37	52
13032	4712297135001	730103	1	71	99
13033	4712297138002	730103	1	53	74
13034	4712297139009	730103	1	80	99
13035	4712297139047	730103	1	247	325
13036	4712297139108	730103	1	53	75
13037	4712297139405	730103	1	25	35
13038	4712297139412	730103	1	88	125
13039	4712297140807	730102	1	45	65
13040	4712297141606	730102	1	65	89
13041	4712297141620	720117	1	67	99
13042	4712297160201	730102	1	56	79
13043	4712297170309	730101	1	28	40
13044	4712297170507	730101	1	33	46
13045	4712297172501	730101	2	104	150
13046	4712297173102	730109	1	42	60
13047	4712297173225	730401	1	110	145
13048	4712297173263	730109	1	64	89
13049	4712297173300	730109	1	44	59
13050	4712297174703	730326	1	41	60
13051	4712297187505	730121	1	60	85
13052	4712297187604	730301	1	14	21
13053	4712297193308	730304	1	98	132
13054	4712297204103	730313	1	19	28
13055	4712297204158	730313	1	28	42
13056	4712297204202	730313	1	37	49
13057	4712297204257	730313	1	47	62
13058	4712297204301	730313	1	56	75
13059	4712297204400	730313	1	72	94
13060	4712297204509	730313	1	80	105
13061	4712297204707	730319	1	78	109
13062	4712297205001	730320	1	32	45
13063	4712297205100	730320	1	32	43
13064	4712297205445	730304	2	116	158
13065	4712297205506	730144	1	14	21
13066	4712297205520	730144	1	92	129
13067	4712297205803	730320	1	33	45
13068	4712297206107	730326	1	82	115
13069	4712297206466	730323	1	221	283
13070	4712297206602	730326	1	38	49
13071	4712297206701	730326	2	30	40
13072	4712297207005	730314	1	58	74
13073	4712297213600	730125	1	350	459
13074	4712297213709	730125	1	285	379
13075	4712297214102	730113	1	97	139
13076	4712297214201	730113	1	62	89
13077	4712297214300	730113	1	120	168
13078	4712297300805	730134	1	69	99
13079	4712297325105	730137	1	100	140
13080	4712297400307	730301	1	22	30
13081	4712297420206	720217	1	67	99
13082	4712297650009	540601	1	58	85
13083	4712297655103	540601	1	10	15
13084	4712297660237	540606	1	21	35
13085	4712297661005	730403	1	47	65
13086	4712297680419	540609	1	52	75
13087	4712297682505	540601	1	25	38
13088	4712297682512	540601	1	25	38
13089	4712297682604	540601	1	25	38
13090	4712297682802	540601	1	25	38
13091	4712297683113	540601	1	30	45
13092	4712297691057	540613	1	22	33
13093	4712297691064	540613	1	28	37
13094	4712297691088	540613	1	40	52
13095	4712297691262	540613	1	14	19
13096	4712297691279	540613	1	15	21
13097	4712297691286	540613	2	40	49
13098	4712297693082	540615	2	30	42
13099	4712297992505	540605	2	32	48
13100	4712301222017	530209	2	368	560
13101	4712301990077	720122	1	100	149
13102	4712301990206	720122	1	200	299
13103	4712301991012	720122	1	200	279
13104	4712301995058	720122	1	300	450
13105	4712301996062	720122	1	500	790
13106	4712316621003	560322	1	42	59
13107	4712316622000	560322	1	42	59
13108	4712316650003	560322	1	438	499
13109	4712316670001	560504	1	160	199
13110	4712316670100	560504	1	200	269
13111	4712316673002	560324	1	114	159
13112	4712316676003	560504	1	131	189
13113	4712316677000	560504	1	200	266
13114	4712316682004	560518	1	180	250
13115	4712316690009	560322	1	26	37
13116	4712316695004	560312	1	33	47
13117	4712320260090	300303	1	32	48
13118	4712326777011	110333	1	952	1198
13119	4712326777295	110333	2	490	620
13120	4712326777356	110333	1	644	699
13121	4712326777387	110333	1	280	372
13122	4712326777394	110333	4	1176	1520
13123	4712326777431	110333	4	2128	2720
13124	4712326777752	110333	1	952	1230
13125	4712326778018	110333	4	2688	3268
13126	4712326778179	110333	1	630	810
13127	4712326778278	110333	1	546	690
13128	4712326778360	110333	1	672	860
13129	4712326778438	110333	1	574	730
13130	4712326778605	110333	1	966	1088
13131	4712326778674	110333	1	770	980
13132	4712357100727	730716	1	680	1000
13133	4712357100734	730716	1	730	1090
13134	4712357100741	730716	1	370	522
13135	4712357100758	730716	1	390	551
13136	4712357100765	730716	1	490	730
13137	4712375821215	100212	1	61	78
13138	4712375840315	100320	1	25	34
13139	4712375881219	100320	2	96	116
13140	4712377211168	100317	1	45	62
13141	4712386020638	760170	1	33	48
13142	4712386028115	760503	1	22	29
13143	4712386028122	760503	1	33	49
13144	4712386028146	760503	1	55	75
13145	4712393000258	100205	1	52	66
13146	4712393000357	100202	1	52	69
13147	4712393112210	100323	1	42	59
13148	4712397000261	100205	1	36	45
13149	4712397047075	100205	1	27	35
13150	4712397047082	100205	1	27	35
13151	4712401961649	570306	1	42	62
13152	4712401961656	570307	1	48	71
13153	4712425010255	500210	2	186	196
13154	4712425010392	500212	1	53	62
13155	4712425010446	500203	1	88	102
13156	4712425010569	500208	1	48	51
13157	4712425010668	500201	2	200	234
13158	4712425010712	500201	2	242	198
13159	4712425010996	500202	1	102	110
13160	4712425021053	500205	1	98	125
13161	4712425021060	500205	1	98	125
13162	4712425021077	500205	1	122	155
13163	4712430006113	570306	1	40	65
13164	4712430006120	570307	1	45	69
13165	4712430006137	570415	2	110	170
13166	4712430006144	570311	1	182	275
13167	4712430006151	570310	3	120	195
13168	4712430006175	570310	1	81	125
13169	4712430006199	570212	1	523	722
13170	4712430006205	570302	1	52	79
13171	4712430006212	570303	1	47	69
13172	4712430006229	570212	1	183	265
13173	4712430006243	570102	1	157	229
13174	4712430006311	570301	1	99	149
13175	4712430006328	570301	1	89	135
13176	4712430006359	570206	1	131	189
13177	4712430006366	570206	1	105	142
13178	4712430006373	570206	1	110	159
13179	4712430006618	570310	6	300	450
13180	4712430006625	570310	2	154	218
13181	4712430006632	570310	1	99	139
13182	4712430008865	590504	1	85	125
13183	4712430010035	570206	1	63	92
13184	4712430010127	570206	1	65	94
13185	4712431014063	520208	1	25	35
13186	4712433010070	751208	2	590	798
13187	4712433010179	750101	2	140	190
13188	4712433010322	750101	1	85	120
13189	4712433010407	750103	2	500	738
13190	4712433010438	750101	2	180	246
13191	4712433010445	750101	4	280	396
13192	4712433010483	750101	2	240	338
13193	4712433010599	750101	1	70	94
13194	4712433010643	750101	5	625	860
13195	4712433010674	750101	2	274	398
13196	4712433011121	750101	1	110	169
13197	4712433011237	750103	1	530	799
13198	4712433011596	750101	1	120	170
13199	4712433011671	750103	1	85	123
13200	4712433020048	750102	1	70	129
13201	4712433020086	750102	1	120	169
13202	4712433020123	750102	1	150	239
13203	4712433020130	750102	1	270	399
13204	4712433020260	750102	2	290	398
13205	4712433020307	750102	1	130	199
13206	4712433020321	750106	3	285	425
13207	4712433020338	750106	2	170	258
13208	4712433020383	750102	2	270	398
13209	4712433020406	750106	1	266	399
13210	4712433020475	750102	4	528	796
13211	4712433020499	750106	3	465	717
13212	4712433020505	750106	1	80	119
13213	4712433030382	750104	1	650	899
13214	4712433030474	750104	2	1060	1176
13215	4712433040121	750106	1	180	270
13216	4712433040374	750804	1	200	299
13217	4712433040398	751004	1	1450	2099
13218	4712433040619	750814	1	330	499
13219	4712433040688	750813	1	320	449
13220	4712433040749	750106	1	185	259
13221	4712433040879	750202	1	900	1299
13222	4712433041395	750106	1	60	99
13223	4712433041760	751005	1	1650	2490
13224	4712433041876	750811	2	470	758
13225	4712433041968	750510	2	700	778
13226	4712433042002	750508	1	985	835
13227	4712435030304	510401	1	140	199
13228	4712435040068	540117	1	150	210
13229	4712447000104	730326	1	80	110
13230	4712448100018	720303	1	58	89
13231	4712448100049	720502	1	63	90
13232	4712448100926	720313	1	72	99
13233	4712448100933	720515	1	70	99
13234	4712448101008	720317	2	130	190
13235	4712453001058	120109	1	22	30
13236	4712453001072	120109	2	44	60
13237	4712453001096	120109	1	22	30
13238	4712453005018	120109	2	46	62
13239	4712453006022	120109	1	117	152
13240	4712453006220	120109	1	45	59
13241	4712453006237	120109	1	45	59
13242	4712453007005	120109	1	31	42
13243	4712453008002	120109	1	38	49
13244	4712453008118	120109	1	38	49
13245	4712455000615	740803	1	145	199
13246	4712455000813	740106	1	66	79
13247	4712455001124	740607	2	1320	1980
13248	4712455001155	740503	2	240	358
13249	4712455001759	740306	1	66	79
13250	4712455001971	740607	1	660	990
13251	4712455002053	740306	1	66	79
13252	4712455002220	740106	1	66	79
13253	4712455012014	740306	1	78	119
13254	4712455014018	740106	2	138	198
13255	4712455030087	740106	1	112	169
13256	4712455030100	740306	1	81	119
13257	4712456007026	300115	1	12	17
13258	4712456007033	300115	1	13	20
13259	4712456007040	300115	2	30	44
13260	4712456007057	300115	1	27	38
13261	4712456007101	300115	1	31	45
13262	4712456007118	300115	1	27	39
13263	4712456007149	300115	1	13	19
13264	4712456007163	300115	1	17	25
13265	4712456007200	300115	1	13	19
13266	4712456007347	300115	1	48	69
13267	4712456017094	300115	1	34	48
13268	4712456017100	300115	1	31	45
13269	4712456117091	300115	1	17	23
13270	4712456117114	300115	2	26	38
13271	4712466000857	100205	1	47	59
13272	4712466001755	100217	1	20	26
13273	4712466001779	100217	1	20	26
13274	4712466002011	100217	1	17	22
13275	4712466002301	100102	1	27	34
13276	4712466002875	100416	1	85	119
13277	4712466003186	100102	1	99	116
13278	4712466003285	100205	1	60	79
13279	4712466003346	100102	1	28	35
13280	4712476800003	100306	1	65	79
13281	4712482040257	100323	1	61	78
13282	4712482040400	100323	1	23	32
13283	4712482050010	100212	1	26	35
13284	4712494211201	100303	1	19	24
13285	4712494211225	100303	1	19	25
13286	4712494211287	100303	1	19	25
13287	4712494211300	100303	1	19	25
13288	4712494211331	100303	1	19	25
13289	4712494211409	100303	1	36	46
13290	4712494211416	100303	1	19	24
13291	4712494211492	100303	1	68	89
13292	4712494211515	100303	1	68	89
13293	4712494212222	100301	1	26	35
13294	4712494212246	100301	1	26	35
13295	4712494212338	100301	1	26	33
13296	4712494212376	100301	1	26	33
13297	4712494215773	100112	1	19	26
13298	4712494215957	100318	1	49	65
13299	4712494216169	110122	1	40	52
13300	4712494216329	110112	1	300	375
13301	4712494217333	100205	1	26	35
13302	4712494217364	100205	1	26	35
13303	4712494217395	100213	1	26	35
13304	4712494220784	100201	1	61	78
13305	4712494220791	100201	1	61	74
13306	4712500120282	110201	1	69	87
13307	4712500125010	110201	1	85	105
13308	4712500125027	110201	1	49	60
13309	4712500125034	110201	1	69	85
13310	4712500125041	110201	2	42	56
13311	4712500125058	110201	1	35	44
13312	4712500125065	110201	1	42	55
13313	4712500125072	110201	2	84	110
13314	4712500125089	110201	1	36	42
13315	4712500125096	110201	1	36	42
13316	4712500125102	110201	2	58	70
13317	4712500125119	110201	1	37	45
13318	4712500125126	110201	2	172	170
13319	4712500125133	110201	1	42	52
13320	4712500125157	110201	2	110	133
13321	4712500125164	110202	1	20	26
13322	4712500125195	110202	1	75	92
13323	4712500125218	110201	1	77	100
13324	4712500130410	110308	1	225	285
13325	4712500140020	130306	1	21	27
13326	4712500140037	130306	1	24	31
13327	4712500140082	130306	2	120	156
13328	4712500140129	130306	1	18	23
13329	4712500140136	130306	1	18	23
13330	4712500140143	130306	1	19	24
13331	4712500140150	130306	2	42	54
13332	4712500140167	130306	1	17	22
13333	4712500140204	130306	2	60	78
13334	4712500140365	130306	2	80	106
13335	4712500150043	130306	2	60	78
13336	4712500150104	110201	1	82	105
13337	4712500150111	110201	1	47	60
13338	4712500150128	110201	1	66	85
13339	4712534812658	560104	1	85	119
13340	4712534812672	560204	2	140	188
13341	4712540901339	520133	2	180	218
13342	4712541000291	510110	1	870	1199
13343	4712542000351	130304	1	30	39
13344	4712542000405	110132	1	28	36
13345	4712542001204	130304	1	50	65
13346	4712545005032	720303	1	120	179
13347	4712545006046	720303	1	50	69
13348	4712545007067	720506	1	60	79
13349	4712545007074	720512	1	80	119
13350	4712545008255	720514	1	50	79
13351	4712545011033	720204	1	95	139
13352	4712545101086	720501	1	100	149
13353	4712545102106	720129	1	260	379
13354	4712545102151	720226	1	100	149
13355	4712545106036	720129	1	50	75
13356	4712545106050	720129	1	55	79
13357	4712545107026	720316	1	55	85
13358	4712545107088	720307	1	45	65
13359	4712545109044	720135	1	50	69
13360	4712545111054	720402	2	110	150
13361	4712545111061	720402	1	55	79
13362	4712545111078	720402	1	55	79
13363	4712545112044	720226	1	90	149
13364	4712545115014	720205	1	280	399
13365	4712545117025	720501	1	60	79
13366	4712545117278	720501	1	70	100
13367	4712545117537	720501	1	40	59
13368	4712545117698	720501	1	85	129
13369	4712545117865	720501	1	45	79
13370	4712545118022	720203	1	90	139
13371	4712545121053	720226	1	450	522
13372	4712545127024	720214	1	85	125
13373	4712545128014	720113	1	170	249
13374	4712545131281	720226	1	60	89
13375	4712545131335	720118	1	210	299
13376	4712552000082	760211	1	40	60
13377	4712552000143	760219	1	55	78
13378	4712552000167	760516	1	30	42
13379	4712552000266	760541	1	45	63
13380	4712552000334	760520	1	45	63
13381	4712552000341	760520	1	14	20
13382	4712552000358	760523	1	39	56
13383	4712552000365	760523	1	100	140
13384	4712552000532	760503	1	8	11
13385	4712552000587	760158	1	23	32
13386	4712552000655	760111	1	35	50
13387	4712552000662	760111	1	55	74
13388	4712552000679	760111	3	108	150
13389	4712552000839	760103	1	30	38
13390	4712552000853	760103	1	22	29
13391	4712552000969	760109	1	99	140
13392	4712552000983	760116	1	24	34
13393	4712552001140	760524	1	38	58
13394	4712552005032	760516	1	10	15
