index	ID	年龄	区域
20354	01810578  	C 	E 
20355	01810592  	D 	F 
20356	01810622  	C 	B 
20357	01810691  	G 	C 
20358	01810745  	B 	F 
20359	01810752  	I 	E 
20360	01810790  	D 	F 
20361	01810806  	F 	C 
20362	01810813  	D 	A 
20363	01810820  	F 	F 
20364	01810837  	G 	F 
20365	01810875  	D 	H 
20366	01810905  	D 	C 
20367	01810929  	C 	H 
20368	01810950  	E 	F 
20369	01810981  	D 	F 
20370	01811063  	C 	G 
20371	01811179  	D 	E 
20372	01811209  	B 	F 
20373	01811285  	C 	C 
20374	01811308  	C 	B 
20375	01811346  	D 	C 
20376	01811445  	A 	E 
20377	01811568  	C 	F 
20378	01811599  	F 	E 
20379	01811605  	H 	E 
20380	01811629  	G 	D 
20381	01811643  	C 	E 
20382	01811650  	B 	G 
20383	01811711  	C 	F 
20384	01811735  	D 	D 
20385	01811759  	F 	E 
20386	01811766  	D 	E 
20387	01811841  	D 	D 
20388	01811858  	C 	C 
20389	01811865  	G 	E 
20390	01811902  	K 	C 
20391	01811919  	J 	F 
20392	01811926  	C 	E 
20393	01812008  	F 	F 
20394	01812015  	E 	E 
20395	01812022  	F 	E 
20396	01812039  	D 	G 
20397	01812046  	A 	F 
20398	01812138  	B 	G 
20399	01812145  	F 	D 
20400	01812169  	E 	C 
20401	01812190  	A 	E 
20402	01812213  	E 	G 
20403	01812220  	C 	G 
20404	01812398  	B 	D 
20405	01812404  	E 	E 
20406	01812411  	B 	E 
20407	01812497  	D 	F 
20408	01812534  	F 	G 
20409	01812558  	F 	C 
20410	01812640  	I 	G 
20411	01812688  	I 	H 
20412	01812732  	C 	F 
20413	01812749  	C 	G 
20414	01812770  	H 	G 
20415	01812787  	E 	H 
20416	01812794  	I 	G 
20417	01812817  	I 	E 
20418	01812848  	I 	B 
20419	01812893  	D 	F 
20420	01812916  	G 	D 
20421	01812978  	D 	D 
20422	01812985  	F 	G 
20423	01813012  	H 	F 
20424	01813043  	F 	F 
20425	01813234  	D 	F 
20426	01813258  	D 	F 
20427	01813296  	B 	H 
20428	01813319  	C 	G 
20429	01813326  	C 	E 
20430	01813340  	C 	A 
20431	01813395  	D 	C 
20432	01813432  	H 	E 
20433	01813470  	G 	F 
20434	01813494  	A 	E 
20435	01813531  	D 	F 
20436	01813548  	E 	E 
20437	01813586  	C 	B 
20438	01813630  	E 	F 
20439	01813661  	C 	G 
20440	01813685  	B 	G 
20441	01813692  	J 	F 
20442	01813708  	H 	E 
20443	01813715  	B 	F 
20444	01813739  	B 	G 
20445	01813746  	A 	F 
20446	01813784  	D 	F 
20447	01813791  	A 	F 
20448	01813845  	D 	C 
20449	01813913  	E 	F 
20450	01813937  	B 	E 
20451	01813975  	B 	E 
20452	01813999  	E 	F 
20453	01814002  	J 	G 
20454	01814026  	B 	F 
20455	01814033  	D 	F 
20456	01814064  	F 	G 
20457	01814118  	C 	G 
20458	01814125  	B 	E 
20459	01814149  	D 	F 
20460	01814156  	F 	F 
20461	01814163  	H 	E 
20462	01814187  	G 	E 
20463	01814293  	B 	C 
20464	01814347  	D 	E 
20465	01814392  	B 	G 
20466	01814415  	B 	D 
20467	01814439  	E 	F 
20468	01814460  	C 	D 
20469	01814545  	C 	C 
20470	01814569  	F 	F 
20471	01814620  	E 	D 
20472	01814637  	B 	D 
20473	01814644  	G 	G 
20474	01814699  	D 	D 
20475	01814811  	E 	E 
20476	01814835  	D 	F 
20477	01814842  	B 	F 
20478	01814934  	C 	C 
20479	01814965  	C 	A 
20480	01814972  	D 	C 
20481	01814989  	F 	C 
20482	01815009  	G 	E 
20483	01815023  	D 	C 
20484	01815061  	F 	E 
20485	01815108  	H 	F 
20486	01815115  	C 	F 
20487	01815139  	B 	F 
20488	01815184  	J 	E 
20489	01815245  	C 	E 
20490	01815269  	B 	F 
20491	01815276  	B 	G 
20492	01815283  	C 	E 
20493	01815320  	C 	E 
20494	01815368  	E 	E 
20495	01815498  	E 	C 
20496	01815511  	D 	C 
20497	01815528  	J 	G 
20498	01815542  	F 	E 
20499	01815559  	C 	E 
20500	01815634  	C 	E 
20501	01815672  	H 	E 
20502	01815689  	D 	H 
20503	01815719  	D 	F 
20504	01815757  	G 	F 
20505	01815771  	E 	G 
20506	01815788  	D 	F 
20507	01815818  	B 	F 
20508	01815849  	F 	H 
20509	01815856  	G 	H 
20510	01815870  	E 	C 
20511	01815887  	E 	E 
20512	01815894  	B 	F 
20513	01815900  	E 	F 
20514	01815917  	D 	D 
20515	01815924  	D 	D 
20516	01815931  	B 	F 
20517	01816037  	G 	F 
20518	01816051  	D 	E 
20519	01816068  	B 	G 
20520	01816082  	C 	F 
20521	01816099  	E 	C 
20522	01816143  	E 	H 
20523	01816259  	C 	F 
20524	01816297  	B 	C 
20525	01816303  	C 	G 
20526	01816358  	E 	E 
20527	01816488  	A 	E 
20528	01816495  	C 	D 
20529	01816518  	J 	E 
20530	01816525  	G 	A 
20531	01816532  	C 	C 
20532	01816549  	D 	E 
20533	01816556  	H 	D 
20534	01816617  	A 	G 
20535	01816624  	C 	F 
20536	01816631  	C 	F 
20537	01816655  	I 	H 
20538	01816686  	E 	C 
20539	01816693  	F 	E 
20540	01816716  	G 	E 
20541	01816747  	I 	F 
20542	01816785  	E 	E 
20543	01816792  	J 	E 
20544	01816839  	C 	C 
20545	01816945  	E 	H 
20546	01816952  	B 	F 
20547	01817027  	F 	A 
20548	01817058  	E 	C 
20549	01817065  	C 	C 
20550	01817072  	K 	D 
20551	01817096  	G 	E 
20552	01817157  	B 	E 
20553	01817164  	B 	C 
20554	01817171  	A 	E 
20555	01817249  	E 	H 
20556	01817270  	D 	F 
20557	01817324  	D 	E 
20558	01817331  	D 	F 
20559	01817348  	B 	F 
20560	01817362  	F 	F 
20561	01817379  	C 	G 
20562	01817423  	F 	F 
20563	01817515  	J 	E 
20564	01817546  	G 	E 
20565	01817553  	E 	E 
20566	01817645  	F 	F 
20567	01817676  	I 	F 
20568	01817690  	I 	E 
20569	01817706  	D 	F 
20570	01817744  	D 	E 
20571	01817751  	E 	H 
20572	01817768  	C 	F 
20573	01817775  	D 	E 
20574	01817829  	D 	F 
20575	01817843  	E 	F 
20576	01817874  	B 	E 
20577	01817935  	D 	F 
20578	01817942  	C 	F 
20579	01817966  	D 	F 
20580	01818185  	C 	F 
20581	01818239  	E 	E 
20582	01818246  	B 	F 
20583	01818260  	C 	E 
20584	01818307  	D 	G 
20585	01818406  	I 	E 
20586	01818468  	J 	E 
20587	01818574  	E 	E 
20588	01818666  	C 	F 
20589	01818765  	B 	C 
20590	01818802  	C 	E 
20591	01818819  	A 	E 
20592	01818871  	B 	C 
20593	01818895  	H 	F 
20594	01818918  	E 	F 
20595	01819007  	B 	E 
20596	01819083  	G 	G 
20597	01819090  	H 	G 
20598	01819137  	I 	E 
20599	01819199  	G 	G 
20600	01819205  	B 	G 
20601	01819212  	C 	F 
20602	01819243  	D 	E 
20603	01819274  	D 	G 
20604	01819281  	E 	E 
20605	01819328  	B 	H 
20606	01819335  	I 	E 
20607	01819380  	F 	E 
20608	01819410  	A 	F 
20609	01819427  	C 	C 
20610	01819441  	B 	E 
20611	01819465  	C 	E 
20612	01819496  	C 	H 
20613	01819526  	C 	E 
20614	01819557  	D 	E 
20615	01819632  	C 	F 
20616	01819694  	G 	E 
20617	01819731  	G 	D 
20618	01819748  	E 	C 
20619	01819762  	C 	E 
20620	01819816  	A 	E 
20621	01819830  	G 	E 
20622	01819854  	B 	E 
20623	01819960  	E 	E 
20624	01819977  	C 	C 
20625	01820010  	F 	C 
20626	01820034  	J 	E 
20627	01820164  	D 	H 
20628	01820201  	B 	F 
20629	01820331  	D 	D 
20630	01820386  	E 	C 
20631	01820393  	A 	F 
20632	01820461  	F 	E 
20633	01820492  	F 	E 
20634	01820508  	B 	E 
20635	01820515  	A 	E 
20636	01820546  	A 	F 
20637	01820553  	F 	E 
20638	01820577  	F 	C 
20639	01820676  	B 	F 
20640	01820690  	D 	E 
20641	01820737  	E 	D 
20642	01820768  	A 	F 
20643	01820812  	C 	F 
20644	01820874  	B 	C 
20645	01820881  	C 	F 
20646	01820959  	C 	D 
20647	01820966  	F 	A 
20648	01820973  	D 	G 
20649	01820980  	J 	B 
20650	01821031  	B 	E 
20651	01821048  	D 	F 
20652	01821086  	D 	C 
20653	01821093  	C 	F 
20654	01821116  	D 	D 
20655	01821123  	H 	E 
20656	01821130  	C 	B 
20657	01821147  	E 	C 
20658	01821161  	D 	F 
20659	01821192  	C 	H 
20660	01821208  	B 	E 
20661	01821239  	K 	E 
20662	01821253  	H 	E 
20663	01821260  	C 	E 
20664	01821307  	D 	F 
20665	01821369  	D 	E 
20666	01821390  	C 	G 
20667	01821413  	B 	F 
20668	01821437  	B 	D 
20669	01821628  	A 	F 
20670	01821659  	E 	E 
20671	01821697  	E 	G 
20672	01821703  	D 	G 
20673	01821796  	D 	E 
20674	01821840  	B 	C 
20675	01821857  	B 	E 
20676	01821895  	I 	D 
20677	01821932  	E 	F 
20678	01821949  	B 	C 
20679	01821963  	I 	E 
20680	01821987  	E 	G 
20681	01821994  	C 	H 
20682	01822014  	D 	E 
20683	01822038  	G 	F 
20684	01822045  	E 	F 
20685	01822052  	D 	G 
20686	01822076  	D 	F 
20687	01822090  	J 	E 
20688	01822151  	B 	F 
20689	01822175  	J 	F 
20690	01822229  	B 	H 
20691	01822250  	B 	F 
20692	01822267  	B 	F 
20693	01822274  	B 	G 
20694	01822328  	H 	G 
20695	01822359  	E 	C 
20696	01822373  	H 	C 
20697	01822410  	D 	G 
20698	01822441  	G 	F 
20699	01822519  	C 	F 
20700	01822526  	B 	E 
20701	01822533  	D 	E 
20702	01822618  	K 	G 
20703	01822700  	B 	E 
20704	01822717  	F 	E 
20705	01822724  	B 	E 
20706	01822779  	D 	G 
20707	01822809  	D 	F 
20708	01822816  	C 	F 
20709	01822953  	D 	F 
20710	01822991  	F 	C 
20711	01823073  	F 	D 
20712	01823080  	D 	D 
20713	01823103  	D 	E 
20714	01823134  	B 	E 
20715	01823141  	B 	G 
20716	01823172  	C 	G 
20717	01823189  	D 	E 
20718	01823219  	H 	D 
20719	01823240  	E 	F 
20720	01823257  	G 	C 
20721	01823288  	C 	F 
20722	01823295  	C 	C 
20723	01823318  	G 	G 
20724	01823325  	F 	C 
20725	01823332  	J 	F 
20726	01823370  	E 	G 
20727	01823400  	G 	C 
20728	01823417  	J 	E 
20729	01823424  	C 	E 
20730	01823455  	C 	E 
20731	01823547  	D 	G 
20732	01823615  	B 	E 
20733	01823622  	A 	F 
20734	01823653  	E 	E 
20735	01823660  	D 	F 
20736	01823714  	B 	G 
20737	01823745  	E 	C 
20738	01823790  	B 	E 
20739	01823813  	A 	E 
20740	01823998  	D 	G 
20741	01824018  	E 	G 
20742	01824025  	G 	F 
20743	01824049  	D 	G 
20744	01824131  	C 	G 
20745	01824209  	A 	E 
20746	01824216  	E 	C 
20747	01824223  	F 	G 
20748	01824346  	E 	F 
20749	01824414  	E 	G 
20750	01824438  	E 	E 
20751	01824452  	A 	E 
20752	01824483  	D 	E 
20753	01824490  	B 	E 
20754	01824506  	G 	F 
20755	01824568  	D 	G 
20756	01824599  	C 	A 
20757	01824605  	I 	E 
20758	01824629  	E 	F 
20759	01824650  	C 	G 
20760	01824681  	E 	F 
20761	01824735  	G 	E 
20762	01824810  	D 	E 
20763	01824827  	C 	B 
20764	01824872  	E 	E 
20765	01824889  	D 	C 
20766	01824896  	E 	E 
20767	01824902  	C 	E 
20768	01824926  	F 	C 
20769	01824971  	D 	E 
20770	01825008  	I 	E 
20771	01825022  	D 	E 
20772	01825053  	C 	F 
20773	01825145  	C 	C 
20774	01825244  	F 	C 
20775	01825275  	B 	E 
20776	01825312  	G 	B 
20777	01825336  	D 	F 
20778	01825367  	D 	D 
20779	01825404  	K 	F 
20780	01825435  	J 	E 
20781	01825459  	K 	D 
20782	01825466  	K 	D 
20783	01825473  	D 	F 
20784	01825527  	G 	F 
20785	01825565  	A 	E 
20786	01825619  	D 	F 
20787	01825671  	J 	C 
20788	01825695  	B 	G 
20789	01825794  	D 	H 
20790	01825848  	A 	E 
20791	01825855  	C 	F 
20792	01825947  	E 	D 
20793	01826050  	C 	G 
20794	01826173  	A 	G 
20795	01826302  	C 	F 
20796	01826333  	J 	F 
20797	01826395  	C 	B 
20798	01826487  	C 	F 
20799	01826494  	C 	F 
20800	01826500  	B 	E 
20801	01826517  	C 	F 
20802	01826548  	D 	E 
20803	01826555  	J 	F 
20804	01826586  	B 	G 
20805	01826661  	C 	F 
20806	01826753  	H 	C 
20807	01826784  	G 	E 
20808	01826845  	D 	E 
20809	01826890  	D 	F 
20810	01826968  	A 	E 
20811	01826975  	E 	D 
20812	01826982  	E 	D 
20813	01827057  	D 	D 
20814	01827064  	A 	F 
20815	01827125  	D 	F 
20816	01827156  	C 	C 
20817	01827163  	H 	C 
20818	01827170  	D 	G 
20819	01827200  	K 	G 
20820	01827231  	C 	G 
20821	01827248  	J 	H 
20822	01827323  	E 	H 
20823	01827330  	B 	F 
20824	01827347  	E 	C 
20825	01827354  	E 	G 
20826	01827378  	D 	E 
20827	01827392  	A 	E 
20828	01827446  	J 	F 
20829	01827477  	E 	F 
20830	01827538  	C 	D 
20831	01827569  	D 	F 
20832	01827576  	D 	F 
20833	01827590  	D 	F 
20834	01827668  	J 	G 
20835	01827736  	D 	F 
20836	01827781  	D 	E 
20837	01827828  	E 	C 
20838	01827873  	A 	E 
20839	01827880  	B 	C 
20840	01827934  	J 	C 
20841	01827958  	D 	F 
20842	01828009  	J 	F 
20843	01828030  	A 	D 
20844	01828047  	A 	D 
20845	01828054  	A 	D 
20846	01828061  	B 	D 
20847	01828092  	A 	F 
20848	01828139  	A 	E 
20849	01828146  	C 	E 
20850	01828207  	I 	E 
20851	01828252  	C 	F 
20852	01828269  	F 	F 
20853	01828474  	D 	E 
20854	01828542  	G 	D 
20855	01828573  	G 	E 
20856	01828603  	J 	G 
20857	01828696  	D 	C 
20858	01828740  	E 	E 
20859	01828764  	E 	C 
20860	01828771  	J 	B 
20861	01828788  	D 	G 
20862	01828795  	C 	F 
20863	01828818  	D 	C 
20864	01828900  	C 	F 
20865	01828917  	E 	F 
20866	01828948  	D 	C 
20867	01828979  	E 	F 
20868	01829136  	F 	E 
20869	01829167  	J 	C 
20870	01829204  	C 	F 
20871	01829235  	A 	F 
20872	01829266  	C 	F 
20873	01829297  	C 	H 
20874	01829310  	E 	C 
20875	01829396  	H 	E 
20876	01829402  	E 	E 
20877	01829419  	C 	C 
20878	01829495  	K 	F 
20879	01829549  	C 	C 
20880	01829587  	D 	F 
20881	01829594  	A 	F 
20882	01829679  	D 	F 
20883	01829693  	E 	E 
20884	01829709  	C 	C 
20885	01829785  	H 	G 
20886	01829792  	J 	A 
20887	01829853  	K 	E 
20888	01829884  	C 	G 
20889	01830002  	D 	E 
20890	01830019  	E 	G 
20891	01830026  	E 	C 
20892	01830057  	B 	G 
20893	01830064  	A 	F 
20894	01830149  	H 	C 
20895	01830200  	I 	F 
20896	01830224  	F 	C 
20897	01830262  	E 	D 
20898	01830279  	D 	E 
20899	01830316  	C 	F 
20900	01830354  	C 	G 
20901	01830361  	C 	G 
20902	01830378  	F 	A 
20903	01830439  	J 	F 
20904	01830446  	H 	C 
20905	01830491  	G 	D 
20906	01830514  	G 	E 
20907	01830521  	G 	F 
20908	01830590  	E 	F 
20909	01830620  	I 	C 
20910	01830682  	G 	F 
20911	01830699  	D 	E 
20912	01830712  	D 	F 
20913	01830736  	A 	E 
20914	01830859  	F 	E 
20915	01830880  	E 	F 
20916	01830934  	D 	H 
20917	01830958  	D 	D 
20918	01830965  	G 	F 
20919	01830996  	C 	G 
20920	01831122  	D 	D 
20921	01831153  	E 	F 
20922	01831160  	E 	E 
20923	01831177  	D 	F 
20924	01831191  	G 	F 
20925	01831221  	C 	F 
20926	01831283  	H 	E 
20927	01831320  	C 	C 
20928	01831337  	G 	E 
20929	01831399  	F 	E 
20930	01831405  	D 	F 
20931	01831412  	C 	G 
20932	01831504  	D 	G 
20933	01831641  	I 	E 
20934	01831665  	I 	F 
20935	01831672  	J 	D 
20936	01831702  	E 	F 
20937	01831726  	D 	G 
20938	01831733  	G 	E 
20939	01831757  	G 	E 
20940	01831801  	E 	D 
20941	01831818  	B 	D 
20942	01831856  	C 	E 
20943	01831863  	A 	F 
20944	01831887  	C 	C 
20945	01831900  	G 	G 
20946	01831931  	F 	D 
20947	01831986  	C 	C 
20948	01832013  	A 	E 
20949	01832068  	B 	C 
20950	01832082  	C 	E 
20951	01832105  	C 	G 
20952	01832112  	C 	G 
20953	01832150  	B 	F 
20954	01832204  	B 	C 
20955	01832211  	G 	C 
20956	01832228  	B 	E 
20957	01832266  	J 	G 
20958	01832303  	F 	B 
20959	01832327  	I 	A 
20960	01832433  	J 	E 
20961	01832471  	C 	E 
20962	01832549  	D 	D 
20963	01832587  	F 	F 
20964	01832617  	G 	F 
20965	01832679  	C 	C 
20966	01832686  	J 	F 
20967	01832709  	E 	G 
20968	01832747  	B 	E 
20969	01832754  	H 	E 
20970	01832785  	B 	C 
20971	01832846  	E 	G 
20972	01832921  	D 	G 
20973	01832938  	D 	F 
20974	01832969  	C 	E 
20975	01832976  	H 	H 
20976	01833003  	F 	G 
20977	01833010  	F 	E 
20978	01833034  	C 	C 
20979	01833133  	F 	F 
20980	01833256  	C 	E 
20981	01833270  	H 	F 
20982	01833317  	C 	E 
20983	01833331  	D 	F 
20984	01833362  	C 	H 
20985	01833393  	A 	F 
20986	01833447  	F 	G 
20987	01833539  	F 	G 
20988	01833546  	D 	A 
20989	01833553  	G 	A 
20990	01833638  	D 	E 
20991	01833737  	E 	F 
20992	01833751  	J 	F 
20993	01833799  	B 	D 
20994	01833805  	F 	G 
20995	01833843  	D 	G 
20996	01833867  	D 	F 
20997	01833881  	J 	F 
20998	01833898  	C 	E 
20999	01833935  	B 	E 
21000	01833959  	E 	F 
21001	01833973  	C 	G 
21002	01833980  	F 	E 
21003	01833997  	E 	F 
21004	01834048  	G 	E 
21005	01834055  	D 	A 
21006	01834062  	C 	G 
21007	01834109  	C 	F 
21008	01834123  	B 	C 
21009	01834154  	F 	G 
21010	01834178  	A 	E 
21011	01834192  	H 	E 
21012	01834253  	C 	C 
21013	01834260  	C 	F 
21014	01834291  	F 	G 
21015	01834321  	G 	C 
21016	01834383  	I 	F 
21017	01834413  	C 	A 
21018	01834468  	B 	F 
21019	01834529  	C 	D 
21020	01834567  	D 	C 
21021	01834826  	E 	G 
21022	01834857  	E 	D 
21023	01834888  	E 	G 
21024	01834963  	F 	F 
21025	01834994  	A 	F 
21026	01835007  	D 	F 
21027	01835021  	D 	G 
21028	01835052  	C 	F 
21029	01835144  	F 	B 
21030	01835250  	C 	F 
21031	01835335  	E 	D 
21032	01835373  	G 	A 
21033	01835465  	D 	A 
21034	01835489  	D 	F 
21035	01835557  	J 	E 
21036	01835564  	C 	G 
21037	01835571  	I 	G 
21038	01835588  	C 	H 
21039	01835595  	B 	G 
21040	01835601  	E 	F 
21041	01835663  	C 	F 
21042	01835694  	H 	F 
21043	01835731  	D 	C 
21044	01835755  	D 	G 
21045	01835779  	D 	E 
21046	01835786  	G 	F 
21047	01835823  	C 	G 
21048	01835878  	G 	G 
21049	01835908  	E 	C 
21050	01835953  	E 	E 
21051	01835984  	C 	G 
21052	01836172  	C 	E 
21053	01836196  	F 	H 
21054	01836202  	D 	C 
21055	01836226  	B 	E 
21056	01836240  	C 	E 
21057	01836264  	C 	F 
21058	01836271  	F 	E 
21059	01836325  	B 	F 
21060	01836349  	A 	E 
21061	01836387  	D 	F 
21062	01836417  	C 	F 
21063	01836424  	D 	H 
21064	01836431  	D 	E 
21065	01836462  	J 	A 
21066	01836479  	E 	F 
21067	01836493  	G 	F 
21068	01836516  	G 	F 
21069	01836523  	A 	F 
21070	01836615  	H 	E 
21071	01836622  	D 	E 
21072	01836653  	F 	D 
21073	01836684  	C 	F 
21074	01836837  	E 	E 
21075	01836912  	C 	F 
21076	01836950  	C 	F 
21077	01836998  	D 	F 
21078	01837018  	D 	F 
21079	01837032  	F 	F 
21080	01837049  	A 	E 
21081	01837070  	A 	E 
21082	01837148  	C 	E 
21083	01837155  	E 	C 
21084	01837179  	E 	F 
21085	01837209  	D 	F 
21086	01837216  	B 	C 
21087	01837247  	C 	G 
21088	01837315  	C 	F 
21089	01837353  	C 	E 
21090	01837377  	E 	F 
21091	01837421  	D 	F 
21092	01837469  	E 	G 
21093	01837520  	E 	C 
21094	01837537  	B 	E 
21095	01837568  	E 	C 
21096	01837605  	D 	D 
21097	01837629  	J 	G 
21098	01837674  	A 	E 
21099	01837704  	F 	G 
21100	01837735  	D 	F 
21101	01837742  	D 	A 
21102	01837766  	F 	B 
21103	01837834  	D 	F 
21104	01837841  	C 	G 
21105	01837889  	E 	F 
21106	01837902  	G 	F 
21107	01837919  	G 	H 
21108	01837926  	C 	D 
21109	01837940  	F 	F 
21110	01837957  	F 	C 
21111	01838008  	D 	E 
21112	01838015  	E 	E 
21113	01838039  	C 	G 
21114	01838091  	D 	C 
21115	01838138  	A 	D 
21116	01838190  	C 	C 
21117	01838206  	D 	C 
21118	01838251  	E 	B 
21119	01838312  	G 	C 
21120	01838398  	E 	G 
21121	01838428  	D 	C 
21122	01838435  	D 	C 
21123	01838442  	C 	G 
21124	01838534  	C 	F 
21125	01838626  	F 	E 
21126	01838657  	C 	F 
21127	01838664  	I 	C 
21128	01838695  	E 	F 
21129	01838763  	D 	H 
21130	01838824  	D 	D 
21131	01838855  	C 	A 
21132	01838862  	C 	G 
21133	01838893  	D 	B 
21134	01838909  	E 	D 
21135	01838916  	E 	F 
21136	01838954  	D 	F 
21137	01839012  	C 	F 
21138	01839036  	D 	F 
21139	01839067  	C 	D 
21140	01839074  	E 	A 
21141	01839241  	E 	F 
21142	01839265  	D 	F 
21143	01839296  	I 	E 
21144	01839302  	G 	C 
21145	01839319  	C 	F 
21146	01839333  	F 	C 
21147	01839388  	F 	E 
21148	01839425  	B 	E 
21149	01839456  	C 	G 
21150	01839517  	E 	F 
21151	01839531  	J 	H 
21152	01839555  	G 	F 
21153	01839609  	J 	E 
21154	01839647  	C 	E 
21155	01839715  	B 	D 
21156	01839753  	E 	G 
21157	01839784  	C 	E 
21158	01839791  	C 	E 
21159	01839852  	D 	E 
21160	01839883  	J 	E 
21161	01840032  	E 	B 
21162	01840094  	F 	E 
21163	01840100  	J 	E 
21164	01840117  	D 	F 
21165	01840162  	E 	C 
21166	01840186  	D 	E 
21167	01840223  	D 	D 
21168	01840261  	E 	E 
21169	01840292  	E 	E 
21170	01840315  	C 	H 
21171	01840322  	J 	C 
21172	01840377  	F 	E 
21173	01840384  	H 	F 
21174	01840438  	C 	F 
21175	01840445  	F 	E 
21176	01840452  	F 	G 
21177	01840575  	H 	G 
21178	01840650  	D 	G 
21179	01840674  	B 	E 
21180	01840681  	E 	E 
21181	01840698  	D 	F 
21182	01840797  	F 	D 
21183	01840858  	A 	E 
21184	01840919  	D 	G 
21185	01840926  	E 	E 
21186	01840957  	D 	F 
21187	01840995  	C 	A 
21188	01841022  	B 	G 
21189	01841053  	D 	E 
21190	01841060  	J 	E 
21191	01841084  	B 	G 
21192	01841121  	F 	D 
21193	01841138  	D 	E 
21194	01841176  	C 	F 
21195	01841190  	A 	D 
21196	01841282  	E 	E 
21197	01841312  	D 	F 
21198	01841350  	F 	C 
21199	01841428  	C 	C 
21200	01841541  	C 	E 
21201	01841572  	C 	H 
21202	01841602  	C 	F 
21203	01841619  	D 	H 
21204	01841626  	B 	G 
21205	01841664  	G 	F 
21206	01841671  	E 	E 
21207	01841701  	A 	F 
21208	01841725  	B 	F 
21209	01841763  	A 	A 
21210	01841770  	A 	A 
21211	01841787  	E 	E 
21212	01841817  	B 	F 
21213	01841824  	F 	F 
21214	01841831  	B 	F 
21215	01841879  	D 	F 
21216	01841930  	D 	D 
21217	01841978  	G 	F 
21218	01842005  	D 	E 
21219	01842012  	H 	E 
21220	01842029  	F 	E 
21221	01842036  	A 	E 
21222	01842111  	D 	F 
21223	01842166  	E 	B 
21224	01842180  	B 	G 
21225	01842258  	G 	G 
21226	01842289  	D 	F 
21227	01842302  	C 	F 
21228	01842319  	D 	F 
21229	01842326  	F 	F 
21230	01842364  	D 	E 
21231	01842463  	E 	E 
21232	01842524  	D 	C 
21233	01842616  	E 	D 
21234	01842623  	F 	G 
21235	01842715  	C 	E 
21236	01842807  	J 	F 
21237	01842814  	F 	F 
21238	01842821  	D 	C 
21239	01842869  	J 	C 
21240	01842876  	A 	E 
21241	01842890  	F 	D 
21242	01842975  	E 	F 
21243	01842982  	B 	E 
21244	01842999  	C 	E 
21245	01843019  	E 	E 
21246	01843026  	B 	C 
21247	01843095  	D 	F 
21248	01843187  	D 	E 
21249	01843231  	E 	G 
21250	01843255  	I 	E 
21251	01843262  	F 	D 
21252	01843279  	E 	F 
21253	01843293  	A 	F 
21254	01843323  	E 	F 
21255	01843378  	E 	F 
21256	01843392  	I 	F 
21257	01843415  	E 	D 
21258	01843422  	D 	F 
21259	01843453  	B 	G 
21260	01843552  	D 	E 
21261	01843736  	F 	C 
21262	01843767  	F 	D 
21263	01843774  	A 	E 
21264	01843781  	C 	E 
21265	01843828  	J 	E 
21266	01843835  	G 	F 
21267	01843842  	F 	G 
21268	01843873  	C 	F 
21269	01843880  	C 	C 
21270	01843910  	A 	E 
21271	01843972  	D 	G 
21272	01844009  	C 	D 
21273	01844023  	C 	G 
21274	01844030  	B 	G 
21275	01844054  	A 	D 
21276	01844061  	E 	C 
21277	01844085  	D 	C 
21278	01844108  	C 	G 
21279	01844139  	D 	C 
21280	01844160  	F 	D 
21281	01844276  	B 	F 
21282	01844283  	C 	G 
21283	01844337  	C 	E 
21284	01844399  	F 	C 
21285	01844429  	C 	C 
21286	01844436  	C 	G 
21287	01844450  	C 	G 
21288	01844467  	E 	E 
21289	01844481  	C 	F 
21290	01844498  	C 	F 
21291	01844542  	B 	F 
21292	01844559  	C 	F 
21293	01844641  	I 	C 
21294	01844665  	F 	D 
21295	01844733  	D 	C 
21296	01844818  	E 	D 
21297	01844924  	A 	G 
21298	01844955  	D 	G 
21299	01845006  	F 	G 
21300	01845013  	C 	G 
21301	01845044  	C 	G 
21302	01845068  	A 	E 
21303	01845129  	C 	G 
21304	01845136  	E 	F 
21305	01845150  	F 	E 
21306	01845266  	J 	A 
21307	01845303  	C 	E 
21308	01845341  	C 	F 
21309	01845389  	D 	C 
21310	01845402  	F 	C 
21311	01845419  	I 	E 
